t,L_1,L_2,L_3
2537.4964406490326,20.42,20.42,20.42
2538.4978778362274,20.42,20.42,20.42
2539.5003023147583,20.42,20.42,20.42
2540.5027112960815,20.42,20.42,20.42
2541.5051352977753,20.42,20.42,20.42
2542.5073387622833,20.42,20.42,20.42
2543.5092689990997,20.42,20.42,20.42
2544.511604309082,20.42,20.42,20.42
2545.5140726566315,20.42,20.42,20.42
2546.5161550045013,20.42,20.42,20.42
2547.518547296524,20.42,20.42,20.42
2548.5206387043,20.42,20.42,20.42
2549.5231704711914,20.42,20.0,20.42
2550.5257530212402,20.42,20.0,20.42
2551.5266630649567,20.0,20.0,20.0
2552.5289392471313,20.0,20.0,20.0
2553.5301666259766,20.0,20.0,20.0
2554.532020330429,20.0,20.0,20.0
2555.5336620807648,20.0,20.0,20.0
2556.5359358787537,20.0,20.0,20.0
2557.5365459918976,13.33,13.75,19.58
2558.538700580597,13.33,13.75,19.58
2559.5402698516846,19.58,13.75,19.58
2560.5428121089935,19.58,13.75,19.58
2561.543516397476,19.58,13.75,19.58
2562.546516418457,19.58,13.75,19.58
2563.5477995872498,19.58,13.75,19.58
2564.5493578910828,19.58,13.75,19.58
2565.5508649349213,19.58,13.33,19.58
2566.552546977997,19.58,13.75,19.58
2567.5539190769196,19.58,13.33,19.58
2568.556331396103,19.58,13.33,19.58
2569.5576164722443,19.17,13.33,19.17
2570.559945344925,19.17,13.33,19.17
2571.5607731342316,19.17,13.33,19.17
2572.563467502594,19.17,13.33,19.17
2573.5644538402557,19.17,13.33,19.17
2574.5663089752197,19.17,13.33,19.17
2575.5678548812866,19.17,13.33,19.17
2576.570075035095,19.17,13.33,19.17
2577.571647644043,19.17,13.33,19.17
2578.5733840465546,19.17,13.33,19.17
2579.5760445594788,19.17,13.33,19.17
2580.5784001350403,19.17,13.33,19.17
2581.580056667328,19.17,13.33,19.17
2582.5832612514496,19.17,13.33,19.17
2583.5848631858826,19.17,13.33,19.17
2584.587502479553,19.17,13.33,19.17
2585.589337348938,19.17,13.33,19.17
2586.5915472507477,19.17,13.33,19.17
2587.593923807144,19.17,13.33,19.17
2588.5966284275055,19.17,13.33,19.17
2589.5983788967133,19.17,13.33,19.17
2590.6008355617523,19.17,19.17,19.17
2591.603243112564,19.17,19.17,19.17
2592.604155063629,18.33,18.75,18.75
2593.6065216064453,18.33,18.75,18.75
2594.607246398926,18.33,18.75,18.75
2595.609893798828,18.33,18.75,18.75
2596.611102104187,18.33,18.75,18.75
2597.612810611725,18.33,18.75,18.75
2598.6149303913116,18.75,18.75,18.75
2599.616508960724,18.75,18.75,18.75
2600.6180493831635,18.75,18.75,18.75
2601.6201407909393,18.75,18.75,18.75
2602.62163233757,18.75,18.75,18.75
2603.6234090328217,18.33,18.33,18.33
2604.6244916915894,18.75,18.33,18.75
2605.62740111351,18.33,18.33,18.33
2606.628135204315,18.33,18.33,18.33
2607.630467414856,18.33,18.33,18.33
2608.6316871643066,18.33,18.33,18.33
2609.6342804431915,18.33,18.33,18.33
2610.6351087093353,18.33,18.33,18.33
2611.637353658676,18.33,18.33,18.33
2612.6389560699463,18.33,18.33,18.33
2613.640501976013,18.33,18.33,18.33
2614.6425065994263,18.33,18.33,18.33
2615.6442728042603,18.33,18.33,18.33
2616.6459243297577,18.33,18.33,18.33
2617.6480281352997,18.33,18.33,18.33
2618.6489613056183,18.33,18.33,18.33
2619.651143312454,18.33,18.33,18.33
2620.6533722877502,18.33,18.33,18.33
2621.656177520752,18.33,18.33,18.33
2622.658262014389,18.33,18.33,18.33
2623.660074710846,18.33,18.33,18.33
2624.662934780121,18.33,18.33,18.33
2625.664279460907,18.33,18.33,18.33
2626.667433977127,18.33,18.33,18.33
2627.6688525676727,18.33,18.33,18.33
2628.6715772151947,18.33,18.33,18.33
2629.6736273765564,18.33,18.33,18.33
2630.6758720874786,18.33,18.33,18.33
2631.6779170036316,18.33,18.33,18.33
2632.6807379722595,18.33,18.33,18.33
2633.681552886963,18.33,18.33,18.33
2634.6843507289886,18.33,18.33,18.33
2635.6847796440125,18.33,18.33,18.33
2636.6869719028473,18.33,18.33,18.33
2637.688370704651,18.33,18.33,18.33
2638.6911277770996,18.33,18.33,18.33
2639.6919589042664,18.75,18.75,18.75
2640.6939742565155,18.75,18.75,18.75
2641.695659160614,18.75,18.33,18.75
2642.6976692676544,18.75,18.75,18.75
2643.6987340450287,18.75,18.75,18.75
2644.7006330490112,18.75,18.75,18.75
2645.702446460724,18.33,18.75,18.75
2646.7042756080627,18.33,18.75,18.75
2647.7061533927917,18.33,18.75,18.75
2648.707804441452,18.33,18.75,18.75
2649.7091801166534,18.33,18.75,18.75
2650.711582183838,19.17,13.33,19.17
2651.7126126289368,19.17,13.33,19.17
2652.7153599262238,19.17,13.33,19.17
2653.716327190399,19.17,13.33,19.17
2654.7182981967926,19.17,13.33,19.17
2655.7193756103516,19.17,13.33,19.17
2656.722078561783,19.17,13.33,19.17
2657.722792863846,19.58,13.75,19.58
2658.7258775234222,19.58,13.75,19.58
2659.7260649204254,13.33,13.75,19.58
2660.728813648224,13.33,13.75,19.58
2661.7311170101166,13.33,13.75,19.58
2662.733895301819,20.0,20.0,20.0
2663.735719203949,20.0,20.0,20.0
2664.7380197048187,20.0,20.0,20.0
2665.7400557994843,20.0,20.0,20.0
2666.742534637451,20.42,20.42,20.42
2667.7445018291473,20.0,20.42,20.42
2668.74667096138,20.0,20.42,20.42
2669.748649597168,20.0,20.42,20.42
2670.7513959407806,20.83,20.0,20.83
2671.7531542778015,20.83,20.0,20.83
2672.756088733673,20.83,20.0,20.83
2673.757928609848,20.83,20.0,20.83
2674.75927567482,20.0,20.42,21.25
2675.761466026306,20.0,20.42,21.25
2676.7625017166138,20.0,20.42,21.25
2677.765549659729,20.42,20.83,21.25
2678.766023159027,21.67,21.67,21.67
2679.768283367157,21.67,21.67,21.67
2680.7694277763367,21.67,21.67,21.67
2681.7717044353485,21.67,22.08,22.08
2682.7732095718384,21.67,22.08,22.08
2683.7754423618317,21.67,22.08,22.08
2684.7761816978455,22.5,20.0,22.5
2685.779061317444,22.5,20.0,22.5
2686.779588699341,22.5,20.0,22.5
2687.7826657295227,22.5,20.0,22.5
2688.7833709716797,20.0,20.42,22.92
2689.785626888275,20.0,20.42,22.92
2690.786384344101,20.0,20.42,22.92
2691.7889471054077,20.0,20.42,22.92
2692.7905793190002,20.42,20.83,22.92
2693.7926054000854,23.33,23.33,23.33
2694.7940616607666,23.33,23.33,23.33
2695.795842409134,23.33,23.33,23.33
2696.7971625328064,23.33,23.33,23.33
2697.799148797989,23.33,23.75,23.75
2698.8009436130524,23.33,23.75,23.75
2699.8034315109253,23.33,23.75,23.75
2700.8044044971466,23.75,23.33,23.75
2701.8059425354004,24.17,23.33,24.17
2702.8085730075836,24.17,23.33,24.17
2703.8109290599823,24.17,23.33,24.17
2704.813408136368,23.33,23.33,24.17
2705.814957380295,23.33,23.75,24.58
2706.817906141281,23.33,23.75,24.58
2707.8199627399445,23.33,24.17,24.58
2708.8223099708557,25.0,25.0,25.0
2709.8246088027954,25.0,25.0,25.0
2710.826968431473,25.0,25.0,25.0
2711.829067468643,25.0,25.0,25.0
2712.831150531769,25.0,25.0,25.0
2713.833787202835,25.42,25.42,25.42
2714.83580160141,25.42,25.42,25.42
2715.8372881412506,25.0,25.42,25.42
2716.839334011078,25.42,25.42,25.42
2717.840389728546,25.42,25.42,25.42
2718.842561006546,25.42,25.42,25.42
2719.8435339927673,25.42,25.42,25.42
2720.8464257717133,25.0,25.0,25.0
2721.847354888916,25.0,25.0,25.0
2722.849784851074,25.0,25.0,25.0
2723.850529193878,25.0,25.0,25.0
2724.8530464172363,25.0,25.0,25.0
2725.854698419571,25.0,25.0,25.0
2726.8562366962433,23.33,24.17,24.58
2727.857931137085,23.33,24.17,24.58
2728.859941005707,23.33,23.75,24.58
2729.8609631061554,23.33,23.75,24.58
2730.8628947734833,23.33,23.75,24.58
2731.8647825717926,23.33,23.75,24.58
2732.866986989975,23.33,23.75,24.58
2733.8684656620026,23.33,23.75,24.58
2734.870003938675,24.58,23.75,24.58
2735.871938228607,24.17,23.33,24.17
2736.8736004829407,24.17,23.33,24.17
2737.8749282360077,24.17,23.33,24.17
2738.8773708343506,24.17,23.33,24.17
2739.878541946411,24.17,23.33,24.17
2740.8806326389313,24.17,23.33,24.17
2741.8815133571625,24.17,23.33,24.17
2742.8845324516296,24.17,23.33,24.17
2743.886436700821,23.33,23.33,23.75
2744.888553380966,23.33,23.75,23.75
2745.8910145759583,23.33,23.75,23.75
2746.8930978775024,23.33,23.75,23.75
2747.8948612213135,23.33,23.75,23.75
2748.8971445560455,23.33,23.75,23.75
2749.89945435524,23.75,23.75,23.75
2750.9023430347443,23.75,23.75,23.75
2751.90367269516,23.33,23.33,23.33
2752.9060277938843,23.33,23.33,23.33
2753.9092519283295,23.33,23.33,23.33
2754.9111325740814,23.33,23.33,23.33
2755.913135766983,23.33,23.33,23.33
2756.9147996902466,23.33,23.33,23.33
2757.91707611084,23.33,23.33,23.33
2758.917828321457,23.33,23.33,23.33
2759.9198343753815,23.33,23.33,23.33
2760.9210062026978,23.33,23.33,23.33
2761.923439979553,20.0,20.83,22.92
2762.9244537353516,20.0,20.83,22.92
2763.927515268326,20.0,20.83,22.92
2764.927937746048,20.0,20.42,22.92
2765.9303498268127,20.0,20.42,22.92
2766.9314591884613,20.0,20.42,22.92
2767.9339241981506,20.0,20.42,22.92
2768.935360431671,20.0,20.42,22.92
2769.937486410141,20.0,20.42,22.92
2770.9385843276978,22.92,20.42,22.92
2771.9413237571716,22.92,20.42,22.92
2772.942489385605,22.92,20.42,22.92
2773.944671154022,22.5,20.0,22.5
2774.945452928543,22.5,20.0,22.5
2775.948178768158,22.5,20.0,22.5
2776.948985815048,22.5,20.0,22.5
2777.951489210129,22.5,20.0,22.5
2778.9527974128723,22.5,20.0,22.5
2779.9550058841705,22.5,20.0,22.5
2780.955975294113,21.67,20.0,22.08
2781.9585456848145,21.67,20.0,22.08
2782.959045648575,21.67,22.08,22.08
2783.961534023285,21.67,22.08,22.08
2784.9636907577515,22.08,22.08,22.08
2785.965797185898,22.08,22.08,22.08
2786.968492269516,22.08,22.08,22.08
2787.9701070785522,21.67,21.67,21.67
2788.9725630283356,21.67,21.67,21.67
2789.9747462272644,21.67,21.67,21.67
2790.9776623249054,21.67,21.67,21.67
2791.9794607162476,21.67,21.67,21.67
2792.9820923805237,20.0,20.42,21.25
2793.984130382538,20.0,20.42,21.25
2794.986499071121,21.25,20.42,21.25
2795.9885835647583,21.25,20.42,21.25
2796.9907166957855,20.83,20.0,20.83
2797.9917356967926,20.83,20.0,20.83
2798.994183063507,20.83,20.0,20.83
2799.9959094524384,20.83,20.0,20.83
2800.9979889392853,20.83,20.0,20.83
2801.9991331100464,20.0,20.42,20.42
2803.0006215572357,20.0,20.42,20.42
2804.002304792404,20.0,20.42,20.42
2805.004392147064,20.42,20.42,20.42
2806.005862236023,20.42,20.42,20.42
2807.007623195648,20.42,20.42,20.42
2808.0088410377502,20.42,20.0,20.42
2809.011614561081,20.42,20.0,20.42
2810.012638092041,20.0,20.0,20.0
2811.0151574611664,20.0,20.0,20.0
2812.0164697170258,20.0,20.0,20.0
2813.0186076164246,20.0,20.0,20.0
2814.019529104233,20.0,20.0,20.0
2815.021899700165,20.0,20.0,20.0
2816.0235090255737,20.0,20.0,20.0
2817.0256848335266,20.0,20.0,20.0
2818.0263271331787,20.0,20.0,20.0
2819.028878927231,20.0,20.0,20.0
2820.029534339905,20.0,20.0,20.0
2821.0325887203217,20.0,20.0,20.0
2822.033154964447,20.0,20.0,20.0
2823.0358107089996,20.0,20.0,20.0
2824.0369975566864,20.0,20.0,20.0
2825.0390532016754,20.0,20.0,20.0
2826.0411972999573,20.0,20.0,20.0
2827.0439014434814,20.0,20.0,20.0
2828.046324491501,20.0,20.0,20.0
2829.0478405952454,20.0,20.0,20.0
2830.0508155822754,13.33,14.17,19.58
2831.0522623062134,13.33,13.75,19.58
2832.054837703705,13.33,13.75,19.58
2833.0572016239166,13.33,13.75,19.58
2834.0596282482147,13.33,13.75,19.58
2835.06125497818,13.33,13.75,19.58
2836.0644388198853,13.33,13.75,19.58
2837.066166639328,13.33,13.75,19.58
2838.068583250046,13.33,13.75,19.58
2839.0695884227753,13.33,13.75,19.58
2840.072058916092,13.33,13.75,19.58
2841.0725972652435,13.33,13.75,19.58
2842.0755915641785,13.33,13.75,19.58
2843.0762536525726,13.33,13.75,19.58
2844.079117536545,13.33,13.75,19.58
2845.0799639225006,19.58,13.75,19.58
2846.0821940898895,19.58,13.75,19.58
2847.0827071666718,19.58,13.75,19.58
2848.085688352585,19.58,13.75,19.58
2849.0867416858673,19.58,13.75,19.58
2850.088761806488,19.58,13.75,19.58
2851.0909419059753,19.17,13.33,19.17
2852.092248439789,19.58,13.33,19.58
2853.0936477184296,19.17,13.33,19.17
2854.095767736435,19.17,13.33,19.17
2855.097023963928,19.17,13.33,19.17
2856.0992574691772,19.17,13.33,19.17
2857.100800514221,19.17,13.33,19.17
2858.103184938431,19.17,13.33,19.17
2859.1044545173645,19.17,13.33,19.17
2860.106680393219,19.17,13.33,19.17
2861.1079285144806,19.17,13.33,19.17
2862.109436273575,19.17,13.33,19.17
2863.11102437973,19.17,13.33,19.17
2864.11274766922,19.17,19.17,19.17
2865.11483502388,19.17,19.17,19.17
2866.11629486084,19.17,19.17,19.17
2867.1187171936035,18.33,18.75,18.75
2868.1214294433594,18.33,18.75,18.75
2869.123494386673,18.33,18.75,18.75
2870.125726222992,18.33,18.75,18.75
2871.1275539398193,18.33,18.75,18.75
2872.1308093070984,18.75,18.75,18.75
2873.1321086883545,18.75,18.75,18.75
2874.135379076004,18.75,18.75,18.75
2875.1368849277496,18.75,18.75,18.75
2876.138870716095,18.75,18.75,18.75
2877.141575574875,18.75,18.75,18.75
2878.144059419632,18.75,18.75,18.75
2879.145443916321,18.75,18.75,18.75
2880.1468799114227,18.75,18.75,18.75
2881.148949623108,18.75,18.75,18.75
2882.1509187221527,18.75,18.75,18.75
2883.152555704117,18.75,18.75,18.75
2884.1536304950714,18.75,18.33,18.75
2885.156465291977,18.75,18.33,18.75
2886.1569900512695,18.33,18.33,18.33
2887.1600790023804,18.33,18.33,18.33
2888.1613416671753,18.33,18.33,18.33
2889.163273334503,18.33,18.33,18.33
2890.1641228199005,18.33,18.33,18.33
2891.1668632030487,18.33,18.33,18.33
2892.1677067279816,18.33,18.33,18.33
2893.1703565120697,18.33,18.33,18.33
2894.1711983680725,18.33,18.33,18.33
2895.1733717918396,18.33,18.33,18.33
2896.174658060074,18.33,18.33,18.33
2897.1774826049805,18.33,18.33,18.33
2898.17813038826,16.67,17.08,17.92
2899.1805896759033,18.33,18.33,18.33
2900.1810970306396,18.33,18.33,18.33
2901.183784723282,18.33,18.33,18.33
2902.184953689575,18.33,18.33,18.33
2903.18705368042,18.33,18.33,18.33
2904.1881623268127,18.33,18.33,18.33
2905.1909959316254,18.33,18.33,18.33
2906.192505121231,18.33,18.33,18.33
2907.1941974163055,18.33,18.33,18.33
2908.1972806453705,18.33,18.33,18.33
2909.198417186737,18.33,18.33,18.33
2910.20085811615,18.33,18.33,18.33
2911.2029592990875,18.33,18.33,18.33
2912.2060594558716,18.33,18.33,18.33
2913.207352399826,18.33,18.33,18.33
2914.2105629444122,18.33,18.33,18.33
2915.2126004695892,18.33,18.33,18.33
2916.214832305908,18.33,18.33,18.33
2917.2167592048645,18.75,18.33,18.75
2918.219058036804,18.33,18.33,18.33
2919.2213037014008,18.75,18.33,18.75
2920.2233395576477,18.75,18.33,18.75
2921.2242879867554,18.75,18.75,18.75
2922.22691488266,18.75,18.75,18.75
2923.2283370494843,18.75,18.75,18.75
2924.2300746440887,18.75,18.75,18.75
2925.231432914734,18.75,18.75,18.75
2926.2339906692505,18.33,18.75,18.75
2927.234980583191,18.33,18.75,18.75
2928.237315416336,18.33,18.75,18.75
2929.2391645908356,18.33,18.75,18.75
2930.2409722805023,18.33,18.75,18.75
2931.241811275482,19.17,19.17,19.17
2932.24423289299,19.17,13.33,19.17
2933.246020555496,19.17,13.33,19.17
2934.2473468780518,19.17,13.33,19.17
2935.2491359710693,19.17,13.33,19.17
2936.250856399536,19.17,13.33,19.17
2937.2526960372925,19.17,13.33,19.17
2938.2546813488007,19.17,13.33,19.17
2939.2558195590973,19.17,13.33,19.17
2940.2578904628754,19.58,13.33,19.58
2941.259027481079,19.58,13.33,19.58
2942.2615070343018,19.58,13.75,19.58
2943.2628293037415,19.58,13.75,19.58
2944.2650804519653,13.33,13.75,19.58
2945.2661221027374,13.33,13.75,19.58
2946.2690691947937,13.33,13.75,19.58
2947.2699093818665,13.33,13.75,19.58
2948.272435903549,20.0,20.0,20.0
2949.2743883132935,20.0,20.0,20.0
2950.2768321037292,20.0,20.0,20.0
2951.278433561325,20.0,20.0,20.0
2952.2806470394135,20.0,20.0,20.0
2953.283127307892,20.0,20.0,20.0
2954.285477399826,20.0,20.0,20.0
2955.2871041297913,20.0,20.0,20.0
2956.2898483276367,20.0,20.0,20.0
2957.2923641204834,20.0,20.0,20.0
2958.293973684311,20.0,20.0,20.0
2959.2967047691345,20.0,20.0,20.0
2960.2991032600403,20.0,20.0,20.0
2961.3008682727814,20.42,20.0,20.42
2962.3024377822876,20.0,20.0,20.0
2963.304342985153,20.0,20.0,20.0
2964.3054509162903,20.0,20.0,20.0
2965.308445453644,20.0,20.0,20.0
2966.3091983795166,20.0,20.0,20.0
2967.311594247818,20.0,20.0,20.0
2968.312665462494,20.0,20.0,20.0
2969.314973592758,20.0,20.0,20.0
2970.315709590912,20.0,20.0,20.0
2971.318252325058,20.0,20.0,20.0
2972.319900751114,20.0,20.0,20.0
2973.3219220638275,20.0,20.0,20.0
2974.322859287262,20.0,20.0,20.0
2975.3254420757294,20.0,20.0,20.0
2976.3263487815857,20.0,20.0,20.0
2977.3288400173187,20.0,20.0,20.0
2978.329662322998,20.0,20.0,20.0
2979.3319478034973,20.42,20.42,20.42
2980.3338537216187,20.42,20.0,20.42
2981.3356215953827,20.42,20.42,20.42
2982.3368048667908,20.42,20.42,20.42
2983.338893890381,20.42,20.42,20.42
2984.3408303260803,20.42,20.42,20.42
2985.3426699638367,20.42,20.42,20.42
2986.3435759544373,20.42,20.42,20.42
2987.3459980487823,20.0,20.42,20.42
2988.347412109375,20.0,20.42,20.42
2989.34898686409,20.42,20.42,20.42
2990.3521013259888,20.42,20.42,20.42
2991.3541598320007,20.0,20.42,20.42
2992.356231689453,20.0,20.42,20.42
2993.3584740161896,20.0,20.42,20.42
2994.3607907295227,20.0,20.42,20.42
2995.363055706024,20.0,20.42,20.42
2996.3654401302338,20.0,20.42,20.42
2997.366985797882,20.0,20.42,20.42
2998.370162963867,20.0,20.42,20.42
2999.372249364853,20.0,20.42,20.42
3000.3741879463196,20.0,20.42,20.42
3001.3761501312256,20.0,20.42,20.42
3002.378987789154,20.83,20.83,20.83
3003.380430459976,20.83,20.83,20.83
3004.382211446762,20.83,20.0,20.83
3005.3830935955048,20.83,20.0,20.83
3006.3852927684784,20.83,20.0,20.83
3007.3871471881866,20.83,20.0,20.83
3008.389259338379,20.83,20.0,20.83
3009.3905079364777,20.83,20.0,20.83
3010.392341852188,20.83,20.0,20.83
3011.393842458725,20.83,20.0,20.83
3012.396340370178,21.25,20.42,21.25
3013.3976576328278,21.25,20.42,21.25
3014.399290561676,20.0,20.42,21.25
3015.400869846344,20.0,20.42,21.25
3016.4028329849243,20.0,20.42,21.25
3017.403916120529,21.67,21.67,21.67
3018.4064462184906,21.67,21.67,21.67
3019.407838344574,21.67,21.67,21.67
3020.40962266922,21.67,21.67,21.67
3021.4109897613525,21.67,21.67,21.67
3022.413575410843,21.67,22.08,22.08
3023.414209127426,21.67,22.08,22.08
3024.4165272712708,21.67,22.08,22.08
3025.4176919460297,22.5,20.0,22.5
3026.4206676483154,22.5,20.0,22.5
3027.421088218689,22.5,20.0,22.5
3028.423440217972,22.5,20.0,22.5
3029.4251668453217,22.92,20.42,22.92
3030.4268469810486,20.0,20.42,22.92
3031.429289340973,20.0,20.42,22.92
3032.431523323059,20.0,20.42,22.92
3033.433533191681,23.33,23.33,23.33
3034.4356112480164,23.33,23.33,23.33
3035.437907934189,23.33,23.33,23.33
3036.440316915512,23.33,23.33,23.33
3037.4424018859863,23.33,23.75,23.75
3038.445501804352,23.33,23.75,23.75
3039.4474110603333,23.33,23.75,23.75
3040.4495935440063,23.33,23.33,23.75
3041.451869726181,24.17,23.33,24.17
3042.454206466675,24.17,23.33,24.17
3043.4558181762695,24.17,23.33,24.17
3044.457311153412,24.17,23.33,24.17
3045.4598405361176,24.17,23.33,24.17
3046.4613451957703,24.17,23.33,24.17
3047.463479757309,23.33,23.75,24.58
3048.4639523029327,23.33,23.75,24.58
3049.466897249222,23.33,23.75,24.58
3050.467479467392,23.33,23.75,24.58
3051.4703969955444,23.33,23.75,24.58
3052.470693588257,23.33,23.75,24.58
3053.473713874817,23.33,23.75,24.58
3054.474425792694,23.33,23.75,24.58
3055.4772193431854,23.33,23.75,24.58
3056.4784042835236,23.33,23.75,24.58
3057.480211019516,23.33,23.75,24.58
3058.481988430023,23.33,23.75,24.58
3059.484363079071,23.33,23.75,24.58
3060.4851365089417,23.33,23.75,24.58
3061.4871287345886,23.33,23.75,24.58
3062.488930463791,23.33,23.75,24.58
3063.4910893440247,24.58,23.75,24.58
3064.4917044639587,24.58,23.75,24.58
3065.4944109916687,24.58,23.75,24.58
3066.4957852363586,24.17,23.33,24.17
3067.497239589691,24.17,23.33,24.17
3068.4993789196014,24.17,23.33,24.17
3069.5011928081512,24.17,23.33,24.17
3070.502298116684,24.17,23.33,24.17
3071.504372358322,24.17,23.33,24.17
3072.5064492225647,24.17,23.33,24.17
3073.509076356888,24.17,23.33,24.17
3074.5117716789246,24.17,23.33,24.17
3075.5132377147675,24.17,23.33,24.17
3076.515551328659,24.17,23.33,24.17
3077.5180304050446,24.17,23.33,24.17
3078.519912004471,24.17,23.33,24.17
3079.5223672389984,23.33,23.33,23.75
3080.524891138077,23.33,23.33,23.75
3081.527190208435,23.33,23.75,23.75
3082.5296607017517,23.33,23.75,23.75
3083.5313115119934,23.33,23.75,23.75
3084.5335144996643,23.33,23.75,23.75
3085.535046815872,23.33,23.75,23.75
3086.5372281074524,23.33,23.75,23.75
3087.5381832122803,23.33,23.75,23.75
3088.5407059192657,23.33,23.75,23.75
3089.5415184497833,23.33,23.75,23.75
3090.544093132019,23.33,23.75,23.75
3091.5451488494873,23.33,23.75,23.75
3092.547973394394,23.33,23.75,23.75
3093.549142599106,23.33,23.75,23.75
3094.551399230957,23.75,23.75,23.75
3095.552682161331,23.75,23.75,23.75
3096.5544748306274,23.75,23.75,23.75
3097.5557289123535,23.33,23.33,23.33
3098.5578656196594,23.33,23.33,23.33
3099.559224128723,23.33,23.33,23.33
3100.561857700348,23.33,23.33,23.33
3101.562873840332,23.33,23.33,23.33
3102.564957141876,23.33,23.33,23.33
3103.5657410621643,23.33,23.33,23.33
3104.5688469409943,23.33,23.33,23.33
3105.569871902466,20.0,20.83,22.92
3106.5722920894623,20.0,20.42,22.92
3107.572798728943,20.0,20.42,22.92
3108.5750555992126,20.0,20.42,22.92
3109.5765216350555,20.0,20.42,22.92
3110.5787715911865,20.0,20.42,22.92
3111.579653978348,20.0,20.42,22.92
3112.582099676132,22.92,20.42,22.92
3113.584264278412,22.92,20.42,22.92
3114.5871229171753,22.5,20.0,22.5
3115.5896439552307,22.5,20.0,22.5
3116.591118812561,22.5,20.0,22.5
3117.5937366485596,22.5,20.0,22.5
3118.5952496528625,22.5,20.0,22.5
3119.5985431671143,22.5,20.0,22.5
3120.6001138687134,22.5,20.0,22.5
3121.602405309677,22.5,20.0,22.5
3122.6046402454376,22.5,20.0,22.5
3123.6066188812256,21.67,20.0,22.08
3124.6095128059387,21.67,20.0,22.08
3125.6113119125366,21.67,22.08,22.08
3126.612850666046,21.67,22.08,22.08
3127.6144828796387,21.67,22.08,22.08
3128.6155586242676,21.67,22.08,22.08
3129.618310689926,21.67,22.08,22.08
3130.619644165039,21.67,22.08,22.08
3131.6213040351868,21.67,22.08,22.08
3132.622480392456,21.67,21.67,21.67
3133.625721216202,21.67,21.67,21.67
3134.626916885376,21.67,21.67,21.67
3135.628690958023,21.67,21.67,21.67
3136.630296945572,21.67,21.67,21.67
3137.6318056583405,21.67,21.67,21.67
3138.6333463191986,21.67,21.67,21.67
3139.6352820396423,20.0,20.83,21.25
3140.636992454529,20.0,20.42,21.25
3141.6394460201263,20.0,20.42,21.25
3142.640366077423,20.0,20.42,21.25
3143.6422328948975,21.25,20.42,21.25
3144.6441218852997,21.25,20.0,21.25
3145.6457889080048,20.83,20.0,20.83
3146.6475796699524,20.83,20.0,20.83
3147.649160385132,20.83,20.0,20.83
3148.650813102722,20.83,20.0,20.83
3149.653260946274,20.0,20.0,20.42
3150.653864145279,20.0,20.42,20.42
3151.6559002399445,20.0,20.42,20.42
3152.6573231220245,20.42,20.42,20.42
3153.6599056720734,20.42,20.0,20.42
3154.6619172096252,20.0,20.0,20.0
3155.6649298667908,20.0,20.0,20.0
3156.666692495346,20.0,20.0,20.0
3157.668510198593,20.0,20.0,20.0
3158.671101331711,20.0,20.0,20.0
3159.673159837723,13.33,13.75,19.58
3160.6750059127808,13.33,13.75,19.58
3161.678327322006,13.33,13.75,19.58
3162.679525375366,19.58,13.75,19.58
3163.6823251247406,19.58,13.75,19.58
3164.684809923172,19.17,13.33,19.17
3165.6872313022614,19.17,13.33,19.17
3166.6893627643585,19.17,13.33,19.17
3167.6901659965515,19.17,13.33,19.17
3168.6923031806946,19.17,13.33,19.17
3169.693416595459,19.17,19.17,19.17
3170.695469379425,18.33,18.75,18.75
3171.697116136551,18.33,18.75,18.75
3172.6999435424805,18.75,18.75,18.75
3173.7002663612366,18.75,18.75,18.75
3174.7030658721924,18.75,18.75,18.75
3175.7042441368103,18.33,18.33,18.33
3176.7067523002625,18.33,18.33,18.33
3177.707062482834,18.33,18.33,18.33
3178.7094378471375,18.33,18.33,18.33
3179.711156845093,18.33,18.33,18.33
3180.7135446071625,18.33,18.33,18.33
3181.7140080928802,18.33,18.33,18.33
3182.716438770294,18.33,18.33,18.33
3183.71812415123,18.33,18.33,18.33
3184.7201104164124,16.67,17.08,17.92
3185.7213768959045,16.67,17.08,17.92
3186.723945617676,16.67,17.08,17.92
3187.7243418693542,16.67,17.08,17.92
3188.727048397064,17.92,17.08,17.92
3189.728041410446,17.92,17.08,17.92
3190.730392932892,17.92,17.08,17.92
3191.7313301563263,17.92,17.08,17.92
3192.7341725826263,17.92,17.08,17.92
3193.7351262569427,17.92,17.08,17.92
3194.737462043762,17.92,17.08,17.92
3195.7402884960175,17.92,17.08,17.92
3196.742131948471,17.92,17.08,17.92
3197.744284391403,17.92,17.08,17.92
3198.745875120163,17.92,17.08,17.92
3199.7486560344696,17.92,17.08,17.92
3200.751131772995,17.92,16.67,17.92
3201.7531127929688,17.92,16.67,17.92
3202.755214214325,17.5,16.67,17.5
3203.757538795471,17.5,16.67,17.5
3204.759319782257,17.5,16.67,17.5
3205.762464284897,17.5,16.67,17.5
3206.764612674713,17.5,16.67,17.5
3207.7662587165833,17.5,16.67,17.5
3208.7680702209473,17.5,16.67,17.5
3209.769839286804,17.5,16.67,17.5
3210.7718517780304,17.5,16.67,17.5
3211.773743391037,17.5,16.67,17.5
3212.77446103096,17.5,17.5,17.5
3213.7767431735992,16.67,17.08,17.08
3214.7779858112335,16.67,17.08,17.08
3215.780002117157,16.67,17.08,17.08
3216.7820093631744,17.08,17.08,17.08
3217.783356189728,17.08,17.08,17.08
